PLAYER_NAME;TEAM_ABBREVIATION;AGE;GP;W;L;MIN;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;PF;PTS;PLUS_MINUS;DD2;TD3;OFF_RATING;DEF_RATING;NET_RATING;AST_PCT;AST_TO;AST_RATIO;OREB_PCT;DREB_PCT;REB_PCT;TM_TOV_PCT;EFG_PCT;TS_PCT;USG_PCT;PACE;PIE;POSS;FGM_PG;FGA_PG;CONFIRMED
Wenyen Gabriel;LAL;25.0;26;8;18;13.8;0.491;0.3;1.1;0.286;1.0;1.6;0.595;1.5;2.2;3.7;0.5;0.6;0.2;0.4;2.6;5.4;1.7;1;0;118.1;111.4;6.7;0.053;0.88;8.9;0.105;0.151;0.128;10.1;0.527;0.549;0.165;101.67;0.056;757;2.1;4.2;1.0
Wes Iwundu;ATL;27.0;3;2;1;27.4;0.444;1.0;1.7;0.6;1.0;1.3;0.75;1.0;3.3;4.3;0.0;0.3;0.3;0.0;2.7;7.3;0.0;0;0;117.0;118.4;-1.4;0.0;0.0;0.0;0.036;0.143;0.084;4.8;0.528;0.557;0.111;95.75;0.041;165;2.7;6.0;0.0
Wesley Matthews;MIL;35.0;49;33;16;20.5;0.395;1.1;3.2;0.338;0.4;0.6;0.786;0.6;1.3;1.9;0.7;0.4;0.5;0.2;1.8;5.1;2.8;0;0;114.4;107.7;6.7;0.047;2.0;12.6;0.029;0.056;0.043;6.3;0.516;0.536;0.104;102.71;0.035;2142;1.8;4.5;1.0
Will Barton;DEN;31.0;71;41;30;32.1;0.438;2.2;6.1;0.365;1.4;1.8;0.803;0.6;4.2;4.8;3.9;1.8;0.8;0.4;1.6;14.7;1.4;1;0;112.5;110.4;2.0;0.171;2.17;20.4;0.02;0.128;0.075;9.4;0.525;0.548;0.205;99.34;0.095;4713;5.5;12.6;1.0
Willie Cauley-Stein;PHI;28.0;20;12;8;9.1;0.457;0.1;0.1;0.5;0.1;0.1;0.5;0.7;1.4;2.0;0.5;0.4;0.3;0.2;1.0;1.7;1.2;0;0;105.4;98.2;7.2;0.074;1.43;18.9;0.064;0.144;0.102;13.2;0.471;0.474;0.099;102.14;0.056;387;0.8;1.8;0.0
Willy Hernangomez;NOP;28.0;50;22;28;16.8;0.52;0.1;0.2;0.333;2.2;2.8;0.773;2.9;3.9;6.8;1.3;1.0;0.4;0.4;1.9;9.1;-0.9;9;0;112.5;114.2;-1.6;0.113;1.24;12.5;0.153;0.24;0.194;10.1;0.526;0.582;0.211;101.84;0.131;1773;3.4;6.5;1.0
Xavier Moon;LAC;27.0;10;7;3;13.7;0.49;0.5;1.4;0.357;0.3;0.5;0.6;0.2;1.2;1.4;2.4;0.6;0.7;0.3;0.9;5.8;0.2;0;0;112.9;111.5;1.4;0.245;4.0;28.9;0.014;0.072;0.045;7.2;0.539;0.545;0.177;103.08;0.1;294;2.5;5.1;0.0
Xavier Sneed;UTA;24.0;9;7;2;4.3;0.2;0.1;0.9;0.125;0.0;0.0;0.0;0.2;0.4;0.7;0.1;0.0;0.0;0.0;0.2;0.6;-0.7;0;0;93.8;97.6;-3.8;0.036;0.0;9.1;0.041;0.111;0.071;0.0;0.25;0.25;0.109;101.04;0.006;80;0.2;1.1;0.0
Xavier Tillman;MEM;23.0;53;35;18;13.2;0.454;0.2;0.9;0.204;0.9;1.3;0.648;1.2;1.8;3.0;1.2;0.6;0.9;0.3;1.2;4.8;-0.5;0;0;105.0;106.4;-1.4;0.127;1.82;18.1;0.084;0.138;0.109;9.9;0.477;0.51;0.164;100.82;0.094;1469;1.8;4.1;1.0
Yuta Watanabe;TOR;27.0;38;21;17;11.7;0.406;0.7;2.1;0.342;0.6;1.1;0.6;0.5;1.9;2.4;0.6;0.5;0.3;0.4;1.0;4.3;-1.4;2;0;105.7;109.6;-3.9;0.067;1.11;10.7;0.035;0.158;0.093;9.7;0.504;0.524;0.161;102.15;0.075;940;1.5;3.6;1.0
Yves Pons;MEM;23.0;12;9;3;5.9;0.313;0.3;0.8;0.333;0.0;0.2;0.0;0.4;0.6;1.0;0.1;0.1;0.1;0.3;0.5;1.1;-2.5;0;0;85.3;106.5;-21.3;0.024;1.0;5.3;0.055;0.082;0.068;5.3;0.406;0.385;0.096;104.49;0.029;156;0.4;1.3;0.0
Zach Collins;SAS;24.0;28;14;14;17.9;0.49;0.5;1.5;0.341;1.9;2.3;0.8;1.6;3.8;5.5;2.2;1.6;0.5;0.8;2.4;7.8;1.4;1;0;110.9;107.8;3.1;0.17;1.36;21.2;0.085;0.197;0.141;15.6;0.535;0.594;0.184;104.12;0.107;1091;2.7;5.5;1.0
Zach LaVine;CHI;27.0;67;37;30;34.7;0.476;2.8;7.1;0.389;4.8;5.6;0.853;0.3;4.3;4.6;4.5;2.6;0.6;0.3;1.8;24.4;-0.4;0;0;112.5;113.4;-0.9;0.207;1.77;16.7;0.01;0.121;0.067;9.4;0.554;0.605;0.284;99.36;0.129;4827;8.4;17.7;1.0
Zavier Simpson;OKC;25.0;4;1;3;43.5;0.365;0.3;2.0;0.125;1.3;1.3;1.0;0.5;4.8;5.3;7.5;2.5;1.3;1.0;3.8;11.0;-23.8;0;0;98.6;125.1;-26.5;0.25;3.0;31.9;0.01;0.114;0.058;10.6;0.375;0.406;0.158;97.75;0.059;354;4.8;13.0;0.0
Zeke Nnaji;DEN;21.0;41;24;17;17.0;0.516;0.9;2.0;0.463;1.0;1.6;0.631;1.4;2.2;3.6;0.4;0.6;0.4;0.3;1.9;6.6;-1.1;0;0;107.2;110.4;-3.2;0.037;0.74;6.6;0.077;0.141;0.107;9.0;0.616;0.629;0.146;99.25;0.078;1443;2.3;4.5;1.0
Ziaire Williams;MEM;20.0;62;41;21;21.7;0.45;1.2;3.9;0.314;0.7;0.9;0.782;0.4;1.7;2.1;1.0;0.7;0.6;0.2;1.8;8.1;2.0;0;0;112.9;108.8;4.2;0.062;1.59;11.8;0.017;0.071;0.044;7.4;0.54;0.559;0.144;103.22;0.055;2896;3.1;6.8;0.0
Zylan Cheatham;UTA;26.0;1;0;1;5.2;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-13.0;0;0;18.2;125.0;-106.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;106.5;-0.167;11;0.0;3.0;0.0
